timestamp,inverter_id,string_id,power_kw,voltage_v,current_a,irradiance_wm2,temperature_c
2025-01-01 00:00:00,INV_01,STR_01,28.973713224089863,644.7775390731264,36.18691647810427,1100.0,33.93345020054018
2025-01-01 00:00:00,INV_02,STR_02,23.89388559063052,641.5589138404995,22.38117747303621,604.0351093857879,26.856757103428297
2025-01-01 00:00:00,INV_03,STR_03,23.541576477748322,653.5026081556591,35.83213662819626,532.5440832615444,28.991065558145703
2025-01-01 00:00:00,INV_04,STR_04,29.003706303986082,708.0939151304095,37.614895032267086,321.3623755642624,22.26281079098209
2025-01-01 00:00:00,INV_01,STR_05,23.126773002213312,603.6323432904713,31.93641068042652,1100.0,26.560615403380815
2025-01-01 00:00:00,INV_02,STR_06,23.126904344406555,661.9184491367392,34.908689637150545,278.00159033313133,29.299829636851427
2025-01-01 00:00:00,INV_03,STR_07,5.64505537860887,698.7598814891215,47.181171193180106,471.345622318178,20.37232216898935
2025-01-01 00:00:00,INV_04,STR_08,31.13947783322327,675.0547084969922,41.98956297381044,724.7510508858181,24.380045600856096
2025-01-01 00:00:00,INV_01,STR_09,21.244204912520384,659.4790808299372,32.4526153137314,780.0638897232833,24.532559048020094
2025-01-01 00:00:00,INV_02,STR_10,29.340480348687716,700.0523046283571,28.414404982427406,887.3796165647052,31.611226538644196
2025-01-01 00:00:00,INV_03,STR_11,21.292658457500302,514.8383853500382,36.03789609434137,1100.0,16.471742626978553
2025-01-01 00:00:00,INV_04,STR_12,21.274161971437945,683.8937659765454,36.71925932389737,751.8472966382137,24.587662331138787
2025-01-01 01:00:00,INV_01,STR_01,26.935698172528273,617.2962158436288,40.9771951241799,283.19076000999974,40.29604375242158
2025-01-01 01:00:00,INV_02,STR_02,9.693758042737617,558.4683551571771,34.78809972459405,522.9164624634656,34.3124812206875
2025-01-01 01:00:00,INV_03,STR_03,8.736512725118676,675.5601299762491,41.06899745217117,692.3497117541655,35.79343239110964
2025-01-01 01:00:00,INV_04,STR_04,15.99132581753633,718.6829272581479,49.61092424036137,1100.0,25.195454721424273
2025-01-01 01:00:00,INV_01,STR_05,16.89735103732461,643.1275742686154,42.893006134665576,180.65835647271086,27.567980509488187
2025-01-01 01:00:00,INV_02,STR_06,27.51397866076219,697.643727360147,37.711468956015366,960.7729515675683,33.0178893336234
2025-01-01 01:00:00,INV_03,STR_07,2.660371109374547,730.6139128994323,36.901097173680235,653.974310863925,37.48204423624745
2025-01-01 01:00:00,INV_04,STR_08,13.701570389317668,715.7457226792023,35.85996119492077,851.3491605688442,9.387176696936907
2025-01-01 01:00:00,INV_01,STR_09,36.72519015137243,731.9982264685697,45.08384547471287,569.4015850092204,14.476469543601235
2025-01-01 01:00:00,INV_02,STR_10,23.193789596107713,687.1063745535946,34.23611932429218,347.27021096210206,35.475552811221185
2025-01-01 01:00:00,INV_03,STR_11,25.54022563750339,653.7716819450796,38.2713362539999,825.2618338203996,22.784885153849572
2025-01-01 01:00:00,INV_04,STR_12,13.602014510292346,569.9017094051416,38.30718741128651,796.3293081316864,19.626233685935382
2025-01-01 02:00:00,INV_01,STR_01,20.64493820379854,637.6968755935026,34.98929484313081,891.6170897219165,14.96671210403517
2025-01-01 02:00:00,INV_02,STR_02,25.88738071767893,607.8376702341905,29.765206712695395,596.0086093864094,20.559866387647126
2025-01-01 02:00:00,INV_03,STR_03,12.317800076884831,758.5471358748907,39.937847021706006,420.05339300404523,13.781045732609401
2025-01-01 02:00:00,INV_04,STR_04,21.844355634476994,641.2057093783832,37.6339761688677,132.36390149284756,41.72875418185981
2025-01-01 02:00:00,INV_01,STR_05,20.194890480649562,656.1602403392243,41.00144281661942,845.8119804418219,24.820511584155412
2025-01-01 02:00:00,INV_02,STR_06,22.666450001653786,677.5742688020234,34.798398161365,727.1668447331958,24.536395665898258
2025-01-01 02:00:00,INV_03,STR_07,3.0279520653247234,652.1801223186227,45.324927792878285,310.2652101408122,29.704613401342655
2025-01-01 02:00:00,INV_04,STR_08,39.818225476071504,734.7525520215377,32.73935731272893,438.42789801101276,32.69876135413256
2025-01-01 02:00:00,INV_01,STR_09,24.892022202096527,618.8675319132774,48.27224170410736,459.9723564145678,32.567105252437116
2025-01-01 02:00:00,INV_02,STR_10,16.538312568352797,659.7303727618621,27.514180941030432,155.10467040527453,33.588975551260575
2025-01-01 02:00:00,INV_03,STR_11,31.580359296825513,612.8764707150976,40.60862038734135,354.69528101845987,19.95323559367315
2025-01-01 02:00:00,INV_04,STR_12,15.233250800231822,583.9988744389647,40.85258409515974,259.85089295809377,22.61706556034511
2025-01-01 03:00:00,INV_01,STR_01,26.670908760038042,619.4115454547357,33.226657592354705,476.256296433619,31.152253243538205
2025-01-01 03:00:00,INV_02,STR_02,9.322639008961795,648.1481601475793,40.54636362716607,378.39075050113115,20.78088750688304
2025-01-01 03:00:00,INV_03,STR_03,11.212119054873794,628.534888774137,45.677112018560955,111.89852373997536,24.9591469437822
2025-01-01 03:00:00,INV_04,STR_04,20.72841411182333,615.3789510063073,24.699086963875615,1100.0,28.190110115398515
2025-01-01 03:00:00,INV_01,STR_05,30.907732639963285,579.6841268164083,41.01646884494489,975.7622193087692,31.28148065848301
2025-01-01 03:00:00,INV_02,STR_06,26.370946249519765,645.8447213685653,23.040375078019537,366.2941735440043,10.77855230103839
2025-01-01 03:00:00,INV_03,STR_07,3.6112220611341113,574.7639812984498,32.20601117886075,681.726418996083,30.71796519911156
2025-01-01 03:00:00,INV_04,STR_08,22.59117043528569,688.0027981844801,47.77499818940567,725.2395269463885,23.130207537186195
2025-01-01 03:00:00,INV_01,STR_09,13.171824077060581,654.1219876467252,34.50930779964767,957.3257564320431,30.659661686915047
2025-01-01 03:00:00,INV_02,STR_10,19.24124633284233,577.1224250267535,30.956720213546163,354.4184920019764,31.21545353883863
2025-01-01 03:00:00,INV_03,STR_11,21.3148898323217,634.5395461475068,36.81237362609191,927.6320351947279,37.86332048895326
2025-01-01 03:00:00,INV_04,STR_12,33.45697780975132,612.3921797204708,50.0,435.6284087379195,35.82762918096962
2025-01-01 04:00:00,INV_01,STR_01,27.74894631654769,665.958725520959,27.00990651676384,199.24127874941598,35.77257330088237
2025-01-01 04:00:00,INV_02,STR_02,10.895678757098128,717.0225223011572,31.692140530163933,817.2409677943492,36.54936255332991
2025-01-01 04:00:00,INV_03,STR_03,21.522283969023523,556.2413765177128,46.98459009907776,987.2275272367285,27.33103187852757
